custom_id,error,model,Q1,Q2,Q3,Q4,in_actual
samples_table_GSE93157.csv,,gpt-5-mini-2025-08-07,"Yes | evidence: Columns 'GPL19965_Pfse' (binary event indicator: 0/1) and 'GPL19965_Pfs' (numeric follow-up time) are present. Example rows: 'RC_RP_SD,1,2.73333333' and many others show Pfse and Pfs values. | justification: Dataset contains patient-level progression-free survival status (Pfse) and time (Pfs), satisfying the survival data requirement.","No | stage i evidence: No staging information (e.g., TNM or stage I/II/III/IV) is provided in the 'Characteristics' or other columns; only cancer type and prior lines are listed. | act evidence: No explicit adjuvant chemotherapy (ACT) annotation. 'GPL19965_Drug' lists immunotherapies (NIVOLUMAB, PEMBROLIZUMAB) rather than ACT, and there is no field indicating adjuvant chemotherapy. | justification: Neither stage information nor any ACT annotation is present; cancer types are mixed (lung, head & neck, melanoma) but stage composition cannot be determined.","meets survival criterion: Yes | meets stage or act criterion: No | justification: While patient-level survival status and times (Pfse/Pfs) are available, the dataset lacks staging data and any explicit adjuvant chemotherapy annotation. Therefore it does not meet the second inclusion criterion.",No,False
samples_table_GSE136131.csv,,gpt-5-mini-2025-08-07,"No | evidence: Provided metadata lists cell line samples (A549) with siControl/siP1 treatments (GSM4041491–GSM4041498). No patient identifiers, no survival time or status fields present. Summary mentions mouse models and a human tissue microarray but no patient survival or follow-up data are provided. | justification: Dataset appears to be experimental (cell line and possibly animal/tissue analyses) rather than clinical cohort data; there is no patient-specific overall/progression-free survival time or event status in the supplied records.","No | stage i evidence: No clinical staging information is present in the sample metadata or summary. Samples are cell lines/experimental models (A549), not clinical tumor stage annotations. | act evidence: No annotation of adjuvant chemotherapy or other patient treatment variables appears in the metadata; entries describe transfection treatments (siControl, siP1) for cell-line experiments. | justification: The dataset contains experimental cell-line/animal/tissue data without clinical-stage labels or ACT annotations, so it cannot meet the >50% Stage I or explicit ACT criteria.","meets survival criterion: No | meets stage or act criterion: No | justification: Fails both inclusion criteria: no patient-level survival time/status recorded, and no clinical staging or adjuvant chemotherapy annotations (samples are A549 cell-line replicates and experimental treatments). Although the paper discusses human tissue microarray results, no patient-level clinical/outcome data are provided in the dataset.",No,False
samples_table_GSE16559.csv,,gpt-5-mini-2025-08-07,"No | evidence: Sample metadata columns shown: GPL9183_Group, Accession, Title, Source name, Disease state, Age, Gender. No survival time or status (OS/RFS/PFS) fields; manuscript/summary describes methylation classification, not survival outcomes. | justification: There are no patient-specific survival time or status annotations in the provided metadata or study summary.","No | stage i evidence: Metadata lists disease type (lung adenocarcinoma, pleural mesothelioma, non-tumor) but contains no staging information (no Stage I/II/III/IV fields). | act evidence: No adjuvant chemotherapy (ACT) or treatment annotations present in the metadata or summary. | justification: Neither tumor stage nor treatment (ACT) annotations are provided, so cannot verify >50% Stage I composition or explicit ACT annotation.",meets survival criterion: No | meets stage or act criterion: No | justification: The dataset lacks patient-level survival time/status and lacks stage or ACT annotations; therefore it fails both inclusion criteria.,No,False
samples_table_GSE47059.csv,,gpt-5-mini-2025-08-07,No | evidence: Title and summary describe miRNA expression in A549 cell line; sample table lists GSMs with 'Cell line' = A549 and 'Treatment' = control or bcl-xL silenced. No patient survival time or status fields (OS/RFS/PFS) present. | justification: This is an in vitro cell-line experiment (A549) with no patient-level clinical data; therefore no survival time/status information is available.,"No | stage i evidence: Samples are A549 cell line biological replicates; no patient staging or stage I proportions reported. | act evidence: Treatment annotation refers to bcl-xL silencing or control, not adjuvant chemotherapy; no explicit ACT annotation present. | justification: Dataset contains only cell-line samples and experimental treatments, so neither clinical stage composition nor adjuvant chemotherapy annotations apply.",meets survival criterion: No | meets stage or act criterion: No | justification: Fails primary inclusion criterion because there is no patient-specific survival data. Also fails the secondary criterion because samples are non-clinical (cell line) with no stage or ACT information.,No,False
samples_table_GSE7035.csv,,gpt-5-mini-2025-08-07,"No | evidence: Sample list shows GSM entries from A549 NSCLC cell line (control, drug-treated replicates). No patient identifiers or clinical fields (OS/PFS/time/status) are present in the metadata or summary. | justification: This is an in vitro / cell-line expression dataset (A549) with no patient-level clinical data, so no survival time or status available.","No | stage i evidence: No patient samples or TNM/stage annotations are present; all entries are labeled as A549 NSCLC cell line. | act evidence: No annotation indicating adjuvant chemotherapy for patient samples; treatments listed are experimental drug exposures (rosiglitazone, carboplatin) on cell lines, not clinical ACT annotations. | justification: Dataset contains cell-line experiments only, so it cannot meet the requirement of >50% stage I patients or provide explicit ACT annotation.","meets survival criterion: No | meets stage or act criterion: No | justification: The dataset is an in vitro study of A549 cell line treated with drugs; it lacks any patient-level survival data and contains no staging or clinical ACT annotations, so it does not meet inclusion criteria.",No,False
samples_table_GSE30979.csv,,gpt-5-mini-2025-08-07,"No | evidence: Dataset summary and sample table list microarray of ex vivo hypoxic/normoxic NSCLC fragments; no fields or text indicate patient survival time or status (OS/RFS/PFS). The sample columns ('GPL6244_Source name,GPL6244_Tissue,GPL6244_Histology,GPL6244_Treatment') are empty. | justification: No patient-specific survival time or status is provided in the description or sample annotations; this is an ex vivo fragment expression study rather than a clinical survival cohort.",No | stage i evidence: No staging information is present in the summary or the sample annotation columns ('GPL6244_Histology' is empty). | act evidence: The 'GPL6244_Treatment' column is empty and there is no mention of adjuvant chemotherapy in the summary. | justification: Dataset lacks any stage annotations (so cannot determine >50% Stage I) and contains no explicit adjuvant chemotherapy annotation.,"meets survival criterion: No | meets stage or act criterion: No | justification: Fails both inclusion requirements: no patient-specific survival time/status and no stage or ACT annotation. The study is an ex vivo gene-expression experiment on tumor fragments, not a clinically annotated survival cohort.",No,False
samples_table_GSE80316.csv,,gpt-5-mini-2025-08-07,"No | evidence: Title/summary and sample table describe 'PC9 erlotinib resistance cells' and list GSM samples (Control, Combination, Erlotinib, YF454A) with treatment concentrations; no patient records or fields for survival time/status (OS/PFS). | justification: This is an in vitro cell line microarray dataset (PC9 cells) with treatment conditions; no patient-specific survival time or status is provided.","No | stage i evidence: Sample entries list 'Cell type: epithelial cell' and 'Disease: Carcinoma' for cell line samples; no clinical stage information present. | act evidence: The 'Treatment' column lists in vitro drug exposures (e.g., '5μM erlotinib', '0.2μM YF454A', combination) — these are experimental treatments, not clinical adjuvant chemotherapy annotations. | justification: There is no clinical staging data and no explicit adjuvant chemotherapy annotation for patients; dataset represents treated cell lines rather than patient samples.",meets survival criterion: No | meets stage or act criterion: No | justification: Fails both required criteria: lacks patient-level survival time/status and lacks clinical stage or ACT annotation (cell line experiment dataset).,No,False
samples_table_GSE69563.csv,,gpt-5-mini-2025-08-07,"No | evidence: Metadata lists H1299 cell line samples (GSM1701910, GSM1701911, GSM1703987-92) with transfection groups (miR-138, NC, AGO2 siRNA); no patient identifiers or survival time/status fields present. | justification: This is an in vitro cell line expression dataset (H1299), not a clinical cohort, so no patient survival data are available.","No | stage i evidence: No clinical staging information provided; all samples are labelled as H1299 cell line or transfection groups. | act evidence: No annotation indicating adjuvant chemotherapy or treatment status in sample metadata. | justification: Samples are experimental cell-line assays rather than patient samples, so neither majority Stage I composition nor ACT annotation applies.",meets survival criterion: No | meets stage or act criterion: No | justification: Fails both required inclusion criteria: lacks patient-specific survival time/status and lacks any clinical staging or adjuvant chemotherapy annotation (cell line data only).,No,False
samples_table_GSE79228.csv,,gpt-5-mini-2025-08-07,"No | evidence: Title and summary describe experiments on NCI-H292 cell line; sample table lists GSM2088403/4 as NCI-H292 cells (TFAP2C siRNA and control siRNA). No patient identifiers, survival time, or status fields present. | justification: This is an in vitro cell line microarray study, not a clinical patient cohort; therefore no patient-specific survival time or status data are available.","No | stage i evidence: All samples are NCI-H292 cell line; no clinical staging or patient-level stage I information is provided. | act evidence: No adjuvant chemotherapy (ACT) annotation is present; only 'Transfected with' (TFAP2C siRNA or control siRNA) is listed. | justification: Dataset contains only cell line experimental samples, so neither majority stage I patient composition nor ACT annotation applies.",meets survival criterion: No | meets stage or act criterion: No | justification: Fails both required inclusion criteria: no patient survival data and no patient-stage or ACT annotations (cell line study).,No,False
samples_table_GSE223395.csv,,gpt-5-mini-2025-08-07,"No | evidence: No columns or fields for survival time or status (OS/PFS/RFS) in the provided sample/table metadata; only Pathology, Cohort, Dose and sample annotations are present. | justification: The provided metadata lists sample IDs, pathology, cohort and dose but contains no patient-specific survival time or event/status information.","No | stage i evidence: Only 2 of ~20 samples are labeled 'NSCLC - SCC' (GSM6947078 post, GSM6947092 pre); no stage annotations (e.g., Stage I) are present — the 'Cohort' column appears to record dose cohorts, not clinical stage. | act evidence: No explicit adjuvant chemotherapy (ACT) annotation is present in the metadata or sample fields. | justification: NSCLC samples are a small minority (≈2/20) and there is no stage information to determine Stage I majority; no ACT labels are provided.","meets survival criterion: No | meets stage or act criterion: No | justification: Fails primary inclusion criterion because no survival time/status data are provided. Also fails secondary criterion: dataset is predominantly mesothelioma (not NSCLC), contains only two NSCLC samples (not >50% Stage I), and lacks any explicit adjuvant chemotherapy annotations.",No,False
samples_table_GSE43567.csv,,gpt-5-mini-2025-08-07,"No | evidence: Title/summary and sample table indicate these are NSCLC cell lines (e.g., H2073, A549, HCC827) profiled against a reference mix; no columns for survival time or status (OS/RFS/PFS) are present. | justification: Dataset contains in vitro cell line samples, not patient clinical samples; no patient-specific survival time or event/status fields are provided.","No | stage i evidence: Sample metadata lists cell line names and 'non-small cell lung cancer (NSCLC)' tissue; no tumor stage or TNM fields are present. | act evidence: No columns or annotations indicating adjuvant chemotherapy (ACT) are present in the provided metadata. | justification: As cell lines, samples cannot be assigned clinical stage or ACT annotations; neither Stage I majority nor explicit ACT annotation criteria are met.","meets survival criterion: No | meets stage or act criterion: No | justification: Fails both required criteria: there is no patient-level survival data, and no information about clinical stage or adjuvant chemotherapy (samples are cell lines). Therefore it does not meet inclusion requirements.",No,False
samples_table_GSE126043.csv,,gpt-5-mini-2025-08-07,"No | evidence: Provided metadata columns: 'GPL21145_Group','GPL21145_Accession','GPL21145_Title','GPL21145_Source name','GPL21145_Tissue','GPL21145_Treatment status','GPL21145_Patient response'. No fields for survival time or survival status (OS, PFS, RFS) are present. | justification: Dataset contains only sample IDs, tissue, treatment status (pre-treatment) and binary patient response (responder/non-responder). There is no time-to-event or censoring information, so survival data are absent.",No | stage i evidence: No staging information provided in the metadata (no 'stage' or TNM fields). | act evidence: No annotation indicating adjuvant chemotherapy or ACT status; only 'Treatment status' = 'pre-treatment' and 'Patient response' are given. | justification: Metadata only describes pre-treatment status and response to anti-PD-1; neither stage distribution nor explicit adjuvant chemotherapy annotations are provided.,"meets survival criterion: No | meets stage or act criterion: No | justification: Fails both required criteria: no patient-specific survival time/status is available, and there is neither stage information to confirm >50% Stage I patients nor annotation of adjuvant chemotherapy. The dataset therefore does not meet inclusion requirements.",No,False
samples_table_GSE93586.csv,,gpt-5-mini-2025-08-07,"No | evidence: Title/summary and sample list describe NSCLC PC14 cell line subpopulations (GSM2455344–GSM2455347). No patient records, survival times, or status (OS/PFS/RFS) are provided. | justification: This is in vitro cell-line expression data (PC14 subpopulations), not clinical patient data, so no survival/time information is available.","No | stage i evidence: No staging information provided; samples are labeled as cell line subpopulations (E+/E- CD133+/CD133-). | act evidence: No annotation of adjuvant chemotherapy or treatment history in the summary or sample metadata. | justification: Samples are from a cell line experiment, so there is no patient-stage composition or ACT annotation.","meets survival criterion: No | meets stage or act criterion: No | justification: Dataset lacks patient-specific survival time/status and contains no patient-stage or ACT annotations (derived from PC14 cell line subpopulations), thus fails both inclusion criteria.",No,False
samples_table_GSE24502.csv,,gpt-5-mini-2025-08-07,"No | evidence: Provided sample metadata and summary list only include sample IDs, sample type/tissue (e.g., 'NSCLC tumor', 'non-malignant lung tissue sample', cell lines) and assay details (Anti-5-methylcytidine). No fields for survival time, overall survival, recurrence-free survival, progression-free survival, or vital status are present. | justification: No patient-level survival time or status is present in the metadata or summary; the dataset appears to be methylation profiling without clinical outcome variables.","No | stage i evidence: Sample 'Characteristics' entries list 'NSCLC tumor' or 'non-malignant lung tissue sample' but do not provide TNM/stage or indicate Stage I for any samples. | act evidence: No annotation or column mentions adjuvant chemotherapy, treatment, or ACT in the provided metadata. | justification: Neither stage information nor any explicit adjuvant chemotherapy annotation is present in the supplied sample metadata.",meets survival criterion: No | meets stage or act criterion: No | justification: The dataset lacks patient-specific survival time/status (fails criterion 1) and lacks both stage annotations (so cannot confirm ≥50% Stage I) and any adjuvant chemotherapy annotation (fails criterion 2). Therefore it does not meet the inclusion criteria.,No,False
samples_table_GSE58542.csv,,gpt-5-mini-2025-08-07,"No | evidence: Title and summary describe an H358 NSCLC cell line experiment; sample table lists technical replicates (GSM IDs) for control and BRG1 knockdown. No patient records, survival time, or status fields present. | justification: This is an in vitro cell-line transcription experiment; there are no patient-level data or survival (OS/PFS/RFS) annotations.","No | stage i evidence: Samples are H358 cell line replicates (no patient samples or staging information). | act evidence: No clinical treatment or adjuvant chemotherapy (ACT) annotations are present in the dataset description or sample table. | justification: Dataset contains only cell-line technical replicates and experimental conditions (shRNA knockdown), so neither stage distribution nor ACT information applies.","meets survival criterion: No | meets stage or act criterion: No | justification: Fails survival criterion (no patient survival time/status) and fails stage/ACT criterion (no patient-stage or treatment annotations). This is an in vitro cell-line study, not clinical patient data.",No,False
samples_table_GSE15126.csv,,gpt-5-mini-2025-08-07,"No | evidence: Dataset rows list cell lines (e.g., NCI-H2009, Calu-1, A-427) and GSM accessions; no patient IDs, no survival time or status columns (OS/RFS/PFS) are present in the provided text. | justification: The data represent cell line samples/arrays and K-Ras dependence annotations; there are no patient-level clinical fields indicating survival time or event status.","No | stage i evidence: Sample entries are cell lines with tissue type (Lung:NSCLC, Pancreas, Intestine, etc.); no tumor staging (Stage I) information is provided. | act evidence: No columns or annotations indicate adjuvant chemotherapy exposure; metadata only include K-ras dependence and cell line/tissue labels. | justification: The dataset is composed of cell line samples without clinical stage or treatment annotations, so it does not meet the >50% Stage I or explicit ACT annotation requirement.",meets survival criterion: No | meets stage or act criterion: No | justification: Fails both inclusion criteria: lacks patient-specific survival time/status and lacks clinical staging or ACT annotation (data are cell-line based experimental samples).,No,False
samples_table_GSE146601.csv,,gpt-5-mini-2025-08-07,"No | evidence: Sample metadata: 'cells were transfected with ...', Tissue: 'Advanced lung cancer cells' (GSM4396413-GSM4396418). No patient-level fields for survival time or status present. | justification: This is an in vitro cell line expression experiment (transfected cell samples); no patient clinical data or survival time/status are provided.",No | stage i evidence: Tissue is listed as 'Advanced lung cancer cells' for all samples (GSM4396413-GSM4396418); no clinical staging or counts of stage I patients provided. | act evidence: No annotation for adjuvant chemotherapy (ACT) in sample metadata. | justification: Samples are cell lines labeled 'advanced' but not patient samples with documented clinical stage distribution; no explicit ACT annotation.,"meets survival criterion: No | meets stage or act criterion: No | justification: Dataset is an experimental cell-line study without patient-level survival data and without clinical stage or ACT annotations, so it fails both inclusion criteria.",No,False
samples_table_GSE102286.csv,,gpt-5-mini-2025-08-07,"Unclear | evidence: Many sample records include a field 'survival (months): <number>' (e.g., 56.9, 17.6, 36.8, Unknown, etc.) but there is no explicit per-patient survival status/event or censoring indicator (alive/dead) shown in the provided metadata. | justification: Patient-level survival time is provided for many patients, but the required survival status (event vs. censor) is not explicitly present in the provided fields, so it is unclear whether a usable survival status is available.","Yes | stage i evidence: The 'Stage' column is present for each patient and a large majority of patient records are annotated as 'I' (many tumor pairs list Stage = I). | act evidence: No explicit adjuvant chemotherapy (ACT) annotation is present in the provided columns/fields. | justification: Stage information is provided and most patients are Stage I (i.e., >50% appear to be Stage I). There is no clear field indicating whether patients received adjuvant chemotherapy.","meets survival criterion: No | meets stage or act criterion: Yes | justification: Although survival time (months) is present for many patients, an explicit survival status/event indicator is not provided so the survival criterion is not met. The dataset does meet the second criterion because the stage annotation is present and a majority of patients are Stage I.",No,False
samples_table_GSE66245.csv,,gpt-5-mini-2025-08-07,"No | evidence: Metadata lists cell lines and treatments (e.g., 'NSCLC cell line H460', 'SCLC cell line H82', treatments: FBS, GCRA, COMB, shBRG1). No patient identifiers, no survival time or status fields (OS/PFS/RFS) present in the summary. | justification: This SuperSeries describes in vitro cell line experiments rather than clinical patient cohorts; there are no patient-specific survival times or event/status annotations.","No | stage i evidence: Samples are labeled as cell lines (NSCLC/SCLC) with no clinical staging information or any counts/percentages of stage I patients. | act evidence: Treatment annotations refer to in vitro treatments (FBS, GCRA, COMB, shBRG1) rather than clinical adjuvant chemotherapy; no explicit ACT annotation is provided. | justification: Dataset contains cell line experimental conditions, not clinical staging or adjuvant chemotherapy metadata.",meets survival criterion: No | meets stage or act criterion: No | justification: Fails both required criteria: lacks patient-level survival/time-status data and lacks clinical stage I majority or explicit adjuvant chemotherapy annotations. The data are preclinical cell line experiments.,No,False
samples_table_GSE5816.csv,,gpt-5-mini-2025-08-07,"No | evidence: Dataset metadata and sample list consist of NSCLC and other cancer cell lines and immortalized bronchial epithelial cells (GSM IDs like H2347, H1299, A549, HBEC2, etc.). No patient identifiers, survival times, or status fields are present. The abstract mentions methylation in primary tumors (N=20) but the provided GEO sample table contains only cell line samples. | justification: No patient-specific clinical data (OS/PFS/RFS time or event) are included in the GEO sample table; therefore survival criterion is not met.","No | stage i evidence: All listed samples are cell lines or immortalized bronchial epithelial cells; no clinical staging information or sample composition by stage is provided in the metadata. | act evidence: No annotations indicating adjuvant chemotherapy (ACT) exposure or treatment status for patient samples are present in the sample metadata. | justification: Because the dataset contains cell line experiments (and no patient-level samples with stage or treatment annotations), it cannot meet the >50% Stage I or explicit ACT annotation inclusion criteria.","meets survival criterion: No | meets stage or act criterion: No | justification: The GEO series comprises experimental cell line and immortalized cell samples without any patient-level survival data, staging, or adjuvant chemotherapy annotations; therefore it fails both inclusion criteria.",No,False
samples_table_GSE198958.csv,,gpt-5-mini-2025-08-07,"Yes | evidence: Metadata fields include 'event (pd): yes/no', 'dfs (months): <value>' and 'os (months): <value>' for individual samples (e.g., ""event (pd): yes dfs (months): 16 os (months): 42""). A 'Death' column is also present. | justification: Patient-level disease-free survival (DFS) times and overall survival (OS) times plus event/status indicators are provided for individual samples.","No | stage i evidence: From the provided 67 samples, 28 are Stage I (IA or IB) → 28/67 = 41.8%, i.e., less than 50% are Stage I. Examples: IA/IB entries include GSM5961665 (IB), GSM5961667 (IA), GSM5961669 (IA), GSM5961672 (IA), GSM5961673 (IA), etc. | act evidence: No explicit adjuvant chemotherapy annotation present. The 'Treatment' column lists 'Resection' for samples; there is no field indicating adjuvant chemotherapy. | justification: The dataset does not meet the requirement of ≥50% Stage I composition and lacks explicit ACT annotation.","meets survival criterion: Yes | meets stage or act criterion: No | justification: Survival time and event/status data are present (meets criterion 1). However, only ~41.8% of patients are Stage I (<50%) and there is no explicit adjuvant chemotherapy annotation (fails criterion 2).",No,False
samples_table_GSE84799.csv,,gpt-5-mini-2025-08-07,"No | evidence: Provided metadata table lists sample attributes (GSM IDs, histology, gender, Stage, cell type) but contains no patient-level survival time or status fields (no OS, RFS, PFS, time-to-event, or vital-status columns). | justification: I searched the summary fields and table—only clinical attribute explicitly present is tumor stage for some patients; no survival time or censoring/status data are provided.","No | stage i evidence: Among the rows with a 'Stage' entry (≈29 patient-case rows at the top), I count ~10 labeled IA/IB (≈34% stage I), the remainder are stage II–IV. The majority (>50%) are not stage I. | act evidence: No explicit adjuvant chemotherapy (ACT) annotation is present in the metadata or column headers. | justification: Stage is annotated for some patient cases but stage I patients constitute ≈34% of those entries (below 50%). There is no ACT field or treatment annotation in the provided metadata.",meets survival criterion: No | meets stage or act criterion: No | justification: Fails criterion 1 because no patient-specific survival time/status is provided. Fails criterion 2 because stage I patients do not comprise ≥50% (≈34% where stage is annotated) and there is no explicit adjuvant chemotherapy annotation.,No,False
samples_table_GSE168466.csv,,gpt-5-mini-2025-08-07,"No | evidence: Metadata columns shown: GPL23126_Group, GPL23126_Accession, GPL23126_Title, GPL23126_Source name, GPL23126_Tissue. Sample rows list tissue/histology (e.g., Bronchoalveolar carcinoma, Alveolar epithelial carcinoma) and normal/tumor status — no survival time or status fields (OS/PFS/RFS) present. | justification: No patient-level survival time or event/status information is provided in the supplied metadata or sample table.","No | stage i evidence: No staging information (e.g., TNM or stage I/II/III/IV) is present in the metadata; annotations are limited to tissue/histologic subtype and normal/tumor labels. | act evidence: No adjuvant chemotherapy (ACT) annotation or treatment-related fields are present in the metadata. | justification: Neither stage information nor treatment (ACT) annotations are provided, so cannot establish that >50% of samples are Stage I or that ACT is annotated.",meets survival criterion: No | meets stage or act criterion: No | justification: The dataset lacks patient-specific survival time/status and contains no staging or adjuvant chemotherapy annotations. It therefore fails both required inclusion criteria.,No,False
samples_table_GSE252795.csv,,gpt-5-mini-2025-08-07,No | evidence: Title/summary and sample table describe NCI-H1299 and NCI-H1299/CDDP cell lines (GSM entries are labeled as biological reps of cell lines). No patient survival time or status fields present. | justification: This is an in vitro cell line expression study without any patient-level clinical or survival data (OS/RFS/PFS).,"No | stage i evidence: No clinical staging information provided; samples are cell lines, not patient tumors. | act evidence: No adjuvant chemotherapy annotation is present. | justification: Dataset consists solely of cultured NSCLC cell lines (parental and cisplatin-resistant), so neither stage distribution nor ACT annotations apply.",meets survival criterion: No | meets stage or act criterion: No | justification: Fails both required inclusion criteria: no patient survival data and no stage I majority or ACT annotation (cell-line study).,No,False
samples_table_GSE38310.csv,,gpt-5-mini-2025-08-07,"No | evidence: Summary and sample table describe cell lines (parental HCC827 and erlotinib-resistant subclones ER3, T15-2) and treatment conditions; no patient records, survival times, or status are reported. | justification: This is an in vitro cell-line microarray study (HCC827 and derived resistant clones) with experimental treatments; no patient-level clinical data or survival endpoints are provided.","No | stage i evidence: Samples are labeled as cell lines (parental HCC827, ER3, T15-2); there is no clinical staging information. | act evidence: No explicit adjuvant chemotherapy (ACT) annotation is present; treatments listed are in vitro exposures (erlotinib, DMSO) rather than clinical ACT. | justification: Dataset contains only preclinical cell-line samples and in vitro drug treatments, so neither majority Stage I patient composition nor ACT annotation apply.","meets survival criterion: No | meets stage or act criterion: No | justification: Fails both required criteria: lacks patient-specific survival time/status and lacks clinical Stage I or ACT annotations. It is a cell-line resistance model, not a clinical cohort.",No,False
samples_table_GSE37745.csv,,gpt-5-mini-2025-08-07,"Yes | evidence: Columns 'GPL570_Dead' (yes/no) and 'GPL570_Days to determined death status' contain per-sample death status and follow-up time; e.g. rows with GPL570_Dead = yes and numeric days (e.g. 162, 556, 304, etc.). | justification: Dataset provides patient-level survival status and time (death status and days to death/last contact) for many samples; some entries are 'not known' but overall survival data are present.","Yes | stage i evidence: The 'GPL570_Tumor stage' column contains many stage I entries (1a, 1b) across samples (e.g. multiple rows list 1a or 1b). | act evidence: The 'GPL570_Adjuvant treatment' column provides per-sample adjuvant treatment annotation (values 'yes', 'no', 'not known'), e.g. several samples marked 'yes' or 'no'. | justification: Even if exact percent stage I is not calculated here, the dataset includes explicit adjuvant treatment annotation for individual patients, meeting the inclusion criterion.","meets survival criterion: Yes | meets stage or act criterion: Yes | justification: Patient-level survival status and follow-up time are present (GPL570_Dead and GPL570_Days to determined death status). The dataset also contains an explicit adjuvant treatment column (GPL570_Adjuvant treatment) with per-sample values, satisfying the second inclusion condition.",Yes,True
samples_table_GSE12472.csv,,gpt-5-mini-2025-08-07,"Yes | evidence: Columns 'GPL1708_Dead/alive at last follow-up' and 'GPL1708_Survival as from surgery' present for tumor samples (e.g., GSM313263: alive, 43 months; GSM313266: dead, 72 months; GSM313270: alive, 97 months). | justification: Patient-level survival status (alive/dead) and survival time in months are provided for the squamous cell carcinoma tumor samples.","Yes | stage i evidence: Column 'GPL1708_Tumor stage' present for tumor samples. Of 35 SCC tumor samples (T01–T35), 23 are listed as stage I (IA or IB): T02–T16, T18–T22, T24, T26–T27 (~66%). | act evidence: No explicit adjuvant chemotherapy annotation present. | justification: Majority (>50%) of tumor samples are stage I (23/35 ≈ 66%), satisfying the stage I composition criterion.","meets survival criterion: Yes | meets stage or act criterion: Yes | justification: The dataset contains patient-specific survival status and time for the tumor samples and has a majority of stage I NSCLC tumor samples (≈66%), so it meets both required inclusion criteria.",Yes,False
samples_table_GSE2003.csv,,gpt-5-mini-2025-08-07,"No | evidence: Title/summary and sample list indicate NCI 60 cancer cell lines (e.g., NSCLC_A549, NSCLC_HOP62) rather than patient samples; no survival time or status fields present. | justification: This dataset consists of cell line expression profiles (NCI-60) with sample names and descriptions only; there are no patient-specific clinical variables such as overall survival, progression-free survival, or status.","No | stage i evidence: Samples are cell lines (identified by cell line names like A549, H460, NCI-H23), not primary patient tumors; no staging information provided. | act evidence: No adjuvant chemotherapy or treatment annotation is provided in the sample descriptions. | justification: Because the dataset contains cell lines rather than patient records, there is no information on tumor stage or explicit ACT annotation and thus it cannot meet the >50% Stage I or ACT criteria.",meets survival criterion: No | meets stage or act criterion: No | justification: Fails both required criteria: lacks any patient-level survival time/status data and lacks stage or adjuvant chemotherapy annotations (samples are cell lines). Therefore it does not meet inclusion criteria.,No,False
samples_table_GSE99870.csv,,gpt-5-mini-2025-08-07,"No | evidence: Metadata lists sample IDs, pre-/post-operation collection, age, tissue (Plasma), disease state (non-small cell lung cancer). No fields for survival time, survival status, OS, PFS, RFS, or follow-up data are present. | justification: Dataset contains paired pre- and post-operative plasma samples and demographic age but does not include any patient-specific survival time or status variables required by the inclusion criteria.",No | stage i evidence: No stage information provided in the metadata; only 'non-small cell lung cancer' is listed under disease state for all samples. | act evidence: No annotation of adjuvant chemotherapy (ACT) or treatment status is present in the provided fields. | justification: Neither cancer stage nor ACT treatment annotations are available; therefore it cannot be determined that >50% are stage I or that ACT information exists.,"meets survival criterion: No | meets stage or act criterion: No | justification: The dataset lacks patient-specific survival time/status and lacks stage or adjuvant chemotherapy annotations, so it does not meet either required inclusion criterion.",No,False
samples_table_GSE63074.csv,,gpt-5-mini-2025-08-07,"No | evidence: Metadata columns shown: GPL570_Group, Accession, Title, Source name, Study, Tissue, Agent, Risk, Specimen, Lab, Specimen treatment, Patient. No fields for survival time or status (OS, PFS, RFS) are present in the provided records. | justification: The dataset metadata lists sample/assay descriptors and 'Risk' labels but does not include any patient-specific survival times or event status needed for survival analysis.","Unclear | stage i evidence: Study title/summary refers to 'early-stage, completely resected' NSCLC, but no per-sample stage (I/II/III) annotations or percentages are provided in the sample metadata. | act evidence: No explicit adjuvant chemotherapy (ACT) annotation appears in the provided sample fields. | justification: While the summary implies early-stage disease, there is no documented per-patient stage composition to confirm >50% stage I. There is also no ACT annotation in the available metadata.","meets survival criterion: No | meets stage or act criterion: Unclear | justification: The dataset lacks any patient-level survival time/status (fails criterion 1). Although described as 'early-stage', the absence of per-sample stage details or ACT annotations means criterion 2 cannot be confirmed from the provided data.",No,False
samples_table_GSE4869.csv,,gpt-5-mini-2025-08-07,No | evidence: Study uses H460 lung cancer cell lines (CON and KINE). Sample table lists GSM109527 and GSM109528 as cell line samples; no patient survival times or status reported in title/summary or sample metadata. | justification: This is an in vitro cell-line microarray study with no patient-level clinical data (no OS/PFS/RFS or event/time fields).,"No | stage i evidence: No staging information present; samples are cell lines (H460) not patient tumors. | act evidence: No annotation of adjuvant chemotherapy or treatment history for patients; only 'Unselected control' and 'Selected for chemokinesis' cell-line descriptors. | justification: Dataset contains only laboratory cell-line samples, so neither >50% stage I patient composition nor explicit ACT annotation applies.",meets survival criterion: No | meets stage or act criterion: No | justification: Fails both required inclusion criteria: lacks patient-specific survival time/status and lacks patient-stage or ACT annotations (samples are cell lines).,No,False
